male,preschool,expectBachelors,motherHS,motherBachelors,motherWork,fatherHS,fatherBachelors,fatherWork,selfBornUS,motherBornUS,fatherBornUS,englishAtHome,computerForSchoolwork,read30MinsADay,minutesPerWeekEnglish,studentsInEnglish,schoolHasLibrary,publicSchool,urban,schoolSize,readingScore,cat_raceeth_Asian,cat_raceeth_Black,cat_raceeth_Hispanic,cat_raceeth_More than one race,cat_raceeth_Native Hawaiian/Other Pacific Islander,cat_raceeth_White,readingScorePercentile
0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,45,34,1.0,1,0,1064,586.17,0,0,0,1,0,0,0.8101685548494059
0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,300,25,1.0,1,0,929,602.61,0,0,0,0,0,1,0.8541033434650456
1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,270,45,1.0,1,1,3201,407.86,1,0,0,0,0,0,0.1534954407294833
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,250,18,1.0,1,0,1064,563.05,0,0,0,0,0,1,0.7333517546283503
0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,300,25,1.0,1,0,1900,454.7,0,0,1,0,0,0,0.3031224095053882
0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,35,3,1.0,1,0,2098,378.19,0,0,0,0,0,1,0.09256700746062448
1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,225,22,1.0,1,0,850,448.67,0,0,0,0,0,1,0.2804642166344294
0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,40,20,1.0,1,0,1680,394.24,0,0,1,0,0,0,0.11909367228516164
0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,400,30,1.0,1,0,979,597.13,0,0,0,0,0,1,0.8408400110527771
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225,25,1.0,0,0,1064,515.2,0,0,0,0,0,1,0.547112462006079
1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,250,40,1.0,1,1,3138,428.3,0,0,0,0,0,1,0.21193699917104172
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225,23,0.0,0,0,1064,428.62,0,0,0,0,0,1,0.2140093948604587
1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,270,38,1.0,1,1,2085,527.55,1,0,0,0,0,0,0.5979552362531086
1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270,15,1.0,1,0,389,473.44,0,0,0,0,0,1,0.37537993920972645
0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,225,19,1.0,1,0,358,489.09,0,0,0,0,0,1,0.4353412544901907
1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,275,33,1.0,1,1,2162,539.74,0,0,0,1,0,0,0.645482177397071
0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,180,20,1.0,1,0,996,480.51,0,0,1,0,0,0,0.4020447637468914
0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,23,1.0,1,0,1317,497.12,0,0,0,0,0,1,0.4682232660956065
1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,250,35,1.0,1,1,1095,408.74,0,0,1,0,0,0,0.15667311411992263
1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270,17,1.0,1,0,389,499.41,0,0,0,0,0,1,0.47775628626692457
0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,480,25,0.0,1,1,626,467.88,0,0,0,0,0,1,0.35617573915446255
1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,160,15,1.0,1,1,1900,672.01,1,0,0,0,0,0,0.9715390991986737
1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250,15,1.0,1,0,421,529.07,0,0,0,0,0,1,0.6047250621718707
1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,270,35,1.0,1,0,808,305.41,0,0,0,0,1,0,0.015750207239568943
0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,264,30,0.0,1,0,2402,488.22,0,0,0,0,0,1,0.4320254213871235
1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,275,25,1.0,1,0,1382,587.68,0,0,0,0,0,1,0.8148659850787511
0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,225,23,1.0,1,1,1408,559.87,0,0,1,0,0,0,0.7202265819287096
1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,450,20,1.0,1,0,1173,346.53,0,0,0,0,0,1,0.04780326056921801
0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,300,26,1.0,1,0,1064,557.65,0,0,0,0,0,1,0.7120751588836696
1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225,30,1.0,1,0,1828,565.23,0,0,0,0,0,1,0.739707101409229
1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,225,20,1.0,1,0,3004,377.8,0,0,1,0,0,0,0.09063277148383532
0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275,38,1.0,1,1,2085,647.18,0,0,0,0,0,1,0.941972920696325
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,225,25,1.0,1,0,612,615.17,0,0,0,0,0,1,0.8864327162199502
1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,300,25,0.0,1,1,2149,449.55,0,0,1,0,0,0,0.2836418900248687
0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,210,25,1.0,1,0,996,498.07,0,0,0,0,0,1,0.47250621718706826
1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250,25,1.0,1,0,1233,483.94,0,0,0,0,0,1,0.4142028184581376
0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,225,16,1.0,1,0,358,560.83,0,0,0,0,0,1,0.7252003315833103
1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250,20,1.0,1,0,1526,512.08,0,0,0,0,0,1,0.5330201713180437
1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250,30,1.0,1,1,3592,466.78,0,1,0,0,0,0,0.3513401492124896
1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270,25,1.0,1,0,979,514.48,0,0,0,0,0,1,0.5426913512019895
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,225,20,1.0,1,0,3004,403.7,0,0,1,0,0,0,0.1467256148107212
1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,135,28,1.0,1,0,2402,426.3,0,0,0,1,0,0,0.20530533296490744
0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275,25,1.0,1,0,1064,535.41,0,0,0,1,0,0,0.6290411715943631
0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,240,15,1.0,1,0,509,422.84,0,0,0,0,0,1,0.19591047250621718
1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,261,30,1.0,1,1,1734,568.04,0,0,0,0,0,1,0.7496546007184305
1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300,22,1.0,1,0,899,337.23,0,0,0,0,0,1,0.03592152528322741
0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,500,26,1.0,1,0,2183,727.97,0,0,0,0,0,1,0.9977894445979553
1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,540,20,1.0,1,0,2361,357.28,0,0,0,0,0,1,0.057474440453163855
0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,90,25,1.0,1,1,1062,408.14,0,0,1,0,0,0,0.15501519756838905
0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,275,26,1.0,1,1,1763,350.55,0,0,1,0,0,0,0.05001381597126278
1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,225,10,1.0,1,1,2004,377.72,0,0,0,0,0,1,0.09008013263332412
0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225,29,0.0,1,1,1392,424.43,0,1,0,0,0,0,0.2014368610113291
1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275,18,1.0,1,0,1913,473.6,0,0,0,0,0,1,0.37620889748549324
0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,735,20,1.0,1,0,987,495.53,0,0,0,0,0,1,0.46034816247582205
0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,500,28,1.0,1,1,2255,364.85,0,0,0,0,0,0,0.06811273832550428
1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,180,20,1.0,0,1,1212,513.52,0,0,0,0,0,1,0.5382702403979
1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,250,25,1.0,1,1,2004,417.48,0,0,0,0,0,1,0.17988394584139264
0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,275,18,1.0,1,0,690,631.61,0,0,0,0,0,1,0.9204200055263885
0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,30,30,1.0,1,0,1347,437.93,0,0,1,0,0,0,0.2379110251450677
1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,225,25,1.0,1,0,2878,490.27,0,0,0,0,0,1,0.439209726443769
1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,250,27,1.0,1,0,1375,607.32,0,0,0,0,0,1,0.8663995578889195
1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,260,30,1.0,1,1,2080,719.31,0,0,0,0,0,1,0.9961315280464217
0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250,60,1.0,1,0,1382,567.1,0,0,0,0,0,1,0.7479966841668969
0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,250,20,1.0,1,0,1375,531.99,0,0,0,0,0,1,0.6149488809063277
0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,110,26,1.0,1,0,507,394.32,0,1,0,0,0,0,0.11936999171041725
0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,50,35,1.0,1,1,1392,363.66,0,1,0,0,0,0,0.06521138436032053
1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,180,30,1.0,1,1,2942,456.68,0,0,1,0,0,0,0.3104448742746615
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,220,20,1.0,1,0,690,671.17,0,0,0,0,0,1,0.9693285437966289
0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,250,13,1.0,0,1,915,705.73,1,0,0,0,0,0,0.9928156949433545
0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,180,20,1.0,1,0,261,537.55,0,0,1,0,0,0,0.6369162752141475
1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270,25,1.0,1,1,1378,362.57,0,0,0,0,0,1,0.06424426637192594
1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,40,30,1.0,1,0,1692,410.67,1,0,0,0,0,0,0.16219950262503455
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,270,26,1.0,1,1,1734,428.38,0,0,1,0,0,0,0.2129041171594363
1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,250,23,1.0,1,0,507,355.35,0,0,0,0,0,1,0.05554020447637469
1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300,20,1.0,1,0,1137,564.19,0,0,0,0,0,1,0.7366675877314175
0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,225,25,1.0,1,1,539,456.13,0,0,1,0,0,0,0.30740536059685
0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,45,30,1.0,1,0,762,388.2,0,1,0,0,0,0,0.10859353412544902
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,282,17,1.0,1,1,1619,520.1,0,1,0,0,0,0,0.5667311411992263
0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,420,26,0.0,1,1,626,309.24,0,0,1,0,0,0,0.01657916551533573
1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,290,30,1.0,1,1,1937,448.1,0,0,1,0,0,0,0.27742470295661786
1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275,30,1.0,1,0,1064,547.27,0,0,0,0,0,1,0.6760154738878144
1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,630,20,1.0,1,0,261,446.18,0,0,0,0,0,1,0.27217463387676155
0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250,30,1.0,1,0,316,450.17,0,0,0,0,0,1,0.2848853274385189
1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,450,17,1.0,1,0,865,559.38,0,0,0,0,0,1,0.7184305056645482
0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,350,20,0.0,1,0,300,345.78,0,0,0,0,0,0,0.04628350373031224
1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,225,23,1.0,1,0,2748,448.19,0,0,0,0,0,1,0.277977341807129
0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,18,1.0,1,0,1173,513.88,0,0,0,0,0,1,0.5404807957999448
0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,250,30,1.0,1,0,1064,575.92,0,0,0,1,0,0,0.7782536612323846
1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,350,25,1.0,1,0,2569,495.64,0,0,1,0,0,0,0.46062448190107763
0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,225,30,1.0,1,0,421,344.19,0,0,0,0,0,1,0.04421110804089527
1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1800,20,1.0,1,0,1137,475.84,0,0,0,0,0,1,0.3839458413926499
0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,23,1.0,1,0,1079,418.95,0,0,0,0,0,1,0.1829234595192042
0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,250,12,1.0,1,0,1375,557.01,0,0,0,0,0,1,0.710417242332136
0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,225,30,1.0,1,1,1110,645.59,0,0,0,0,0,1,0.939209726443769
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,450,30,1.0,1,0,1173,464.94,0,0,0,0,0,1,0.3438795247305886
0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,200,20,1.0,1,0,1137,521.58,0,0,0,0,0,1,0.5736391268306162
1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225,24,1.0,1,0,227,373.39,0,0,0,1,0,0,0.08400110527770102
0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,300,30,1.0,1,0,2340,555.19,0,0,0,0,0,1,0.7037855761260017
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270,28,1.0,1,0,1471,656.54,0,0,0,0,0,1,0.9546836142580823
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300,15,1.0,1,1,2162,521.86,0,0,0,0,0,1,0.574468085106383
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275,25,1.0,1,0,507,563.47,0,1,0,0,0,0,0.7344570323293728
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,250,15,1.0,0,1,915,646.92,0,0,0,0,0,1,0.9414202818458137
1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,232,18,1.0,1,0,2710,517.53,0,0,0,0,0,1,0.5570599613152805
0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,160,30,1.0,1,1,2999,518.49,0,0,0,0,0,1,0.5609284332688588
0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,240,12,1.0,1,0,509,506.89,0,0,0,0,0,1,0.5092567007460624
1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300,25,1.0,1,0,690,485.78,0,0,0,0,0,1,0.4211108040895275
1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,450,30,1.0,1,0,1387,440.73,0,0,1,0,0,0,0.2497927604310583
0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,275,11,1.0,1,1,539,637.25,0,0,1,0,0,0,0.9276043105830339
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,250,20,1.0,1,0,366,537.79,0,0,0,0,0,1,0.6380215529151699
1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,390,35,1.0,1,1,3201,453.48,0,0,1,0,0,0,0.2962144238739983
1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,300,30,1.0,1,1,2255,608.2,0,0,1,0,0,0,0.8683337938657087
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,240,22,0.0,1,0,2878,507.36,0,1,0,0,0,0,0.5121580547112462
0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,250,23,0.0,1,0,929,303.2,0,0,0,1,0,0,0.014921248963802156
1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,30,13,1.0,1,1,539,310.86,0,0,1,0,0,0,0.017408123791102514
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270,20,1.0,1,0,1273,522.02,0,0,0,0,0,0,0.5752970433821498
0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,210,20,1.0,0,1,570,462.32,0,0,1,0,0,0,0.3307543520309478
1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,270,21,1.0,1,0,996,509.03,0,0,1,0,0,0,0.5197568389057751
1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,225,18,1.0,1,0,358,550.8,0,0,1,0,0,0,0.6884498480243161
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250,30,1.0,1,0,1233,505.02,0,0,0,0,0,1,0.4994473611494888
1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,150,25,1.0,1,0,1848,404.01,0,0,0,0,0,1,0.14755457308648798
1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300,25,1.0,0,1,308,449.55,0,0,0,0,0,1,0.2836418900248687
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,250,30,1.0,1,0,505,496.8,0,0,0,0,0,1,0.46601271069356176
1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,210,13,1.0,1,1,1411,396.8,0,1,0,0,0,0,0.12489638021552915
1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250,30,1.0,1,0,1692,556.65,0,0,0,0,0,1,0.7090356452058579
0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,232,20,1.0,1,1,1937,396.39,0,0,1,0,0,0,0.12351478308925118
1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,250,25,1.0,1,0,1064,680.51,0,0,0,0,0,1,0.9787234042553191
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270,25,1.0,1,0,1489,528.35,0,0,0,0,0,1,0.6007184305056645
0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,180,30,1.0,1,1,1202,615.56,0,1,0,0,0,0,0.8878143133462283
1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225,30,1.0,1,1,1110,503.74,0,0,0,0,0,1,0.4969604863221885
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,275,15,1.0,0,1,915,609.21,1,0,0,0,0,0,0.8717877866814037
1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300,30,1.0,1,1,2144,478.65,0,0,0,0,0,1,0.39486045869024594
0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300,20,1.0,1,0,898,512.69,0,0,0,0,0,1,0.536197844708483
1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275,30,1.0,1,1,2080,579.82,0,0,0,0,0,1,0.7904117159436308
0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,275,25,1.0,1,0,362,532.07,0,0,0,0,0,1,0.6155015197568389
0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,225,20,1.0,1,0,507,382.64,0,1,0,0,0,0,0.10030395136778116
1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225,25,1.0,1,0,366,641.55,0,0,0,0,0,1,0.9345122962144239
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,450,20,1.0,1,0,1387,543.19,0,0,0,0,0,1,0.6613705443492678
1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,275,30,1.0,1,0,2340,607.08,0,0,0,0,1,0,0.8657087593257806
1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225,25,1.0,1,0,1610,399.04,0,0,0,0,0,1,0.13249516441005801
1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225,20,1.0,1,0,149,421.89,0,0,0,0,0,1,0.19287095882840563
